di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000001 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000001 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000003 	-0.000001 	-0.000001 	-0.000000 	-0.000000 	0.000003 	 0.000000 
0.000002 	-0.000001 	-0.000000 	-0.000000 	-0.000000 	0.000002 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000002 	-0.000001 	-0.000001 	-0.000000 	-0.000000 	0.000002 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000002 	-0.000000 	-0.000001 	0.000000 	-0.000000 	0.000002 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 -0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000003 	-0.000000 	-0.000001 	0.000001 	-0.000000 	0.000003 	 0.000000 
0.000007 	-0.000000 	-0.000003 	0.000003 	-0.000000 	0.000007 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000001 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000001 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000004 	0.000001 	-0.000001 	0.000002 	-0.000000 	0.000004 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000001 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000001 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000007 	0.000001 	-0.000002 	0.000002 	-0.000000 	0.000007 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000001 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000001 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000001 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000001 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000001 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000001 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	-0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
-0.000000 	0.000000 	-0.000000 	0.000000 	0.000000 	-0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	0.000000 	-0.000000 	0.000000 	 0.000000 
0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	0.000000 	 0.000000 
